mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta2_0,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,zcr_mean,zcr_std,rms_mean,mel_mean_0,mel_mean_1,mel_mean_2,mel_mean_3,mel_mean_4,mel_mean_5,mel_mean_6,mel_mean_7,mel_mean_8,mel_mean_9,mel_mean_10,mel_mean_11,mel_mean_12,mel_mean_13,mel_mean_14,mel_mean_15,mel_mean_16,mel_mean_17,mel_mean_18,mel_mean_19,mel_mean_20,mel_mean_21,mel_mean_22,mel_mean_23,mel_mean_24,mel_mean_25,mel_mean_26,mel_mean_27,mel_mean_28,mel_mean_29,mel_mean_30,mel_mean_31,mel_mean_32,mel_mean_33,mel_mean_34,mel_mean_35,mel_mean_36,mel_mean_37,mel_mean_38,mel_mean_39,mel_std_0,mel_std_1,mel_std_2,mel_std_3,mel_std_4,mel_std_5,mel_std_6,mel_std_7,mel_std_8,mel_std_9,mel_std_10,mel_std_11,mel_std_12,mel_std_13,mel_std_14,mel_std_15,mel_std_16,mel_std_17,mel_std_18,mel_std_19,mel_std_20,mel_std_21,mel_std_22,mel_std_23,mel_std_24,mel_std_25,mel_std_26,mel_std_27,mel_std_28,mel_std_29,mel_std_30,mel_std_31,mel_std_32,mel_std_33,mel_std_34,mel_std_35,mel_std_36,mel_std_37,mel_std_38,mel_std_39,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,label,file_path
-436.71832,72.718475,-0.9595883,39.325317,-6.3314905,-10.23083,-4.8964143,1.3228967,5.099492,3.313558,7.7787876,6.8874187,-1.7148827,154.44786,34.90799,14.402347,40.02863,11.793223,17.58856,10.179215,10.687366,8.5127,15.210994,3.846589,5.3707,6.1130447,9.651346,3.0964851,0.56694764,1.1302524,-0.14963749,0.007144153,-0.25394467,-0.121220976,-0.43373203,-0.080318764,-0.175524,-0.072005674,-0.28550452,-0.06496519,0.31392968,-0.129885,-0.3928534,0.36610475,0.13526191,0.1683924,0.19668838,0.09689805,0.1947951,-0.072366364,0.048267078,0.081646815,6.5537877,2.0415025,1.8567213,2.1992936,0.96736777,1.486989,0.78137535,1.0035307,0.6221821,1.113628,0.3490644,0.38649547,0.36366984,22.199931060495338,15.182220000756349,20.558225807247727,15.335699758241617,16.480727135569275,19.29910382814331,48.05447343892745,4.377473426399388,4.488606260604002,5.367963049291108,2.2443107310840884,2.7896457591254924,5.647206581357498,11.501264871920698,0.0568389892578125,0.04159192960995168,0.01966164819896221,-18.139849,-25.098656,-25.862347,-26.756489,-28.034046,-28.079967,-23.990913,-22.924946,-31.93652,-31.67278,-34.497017,-37.882904,-39.445244,-40.839592,-40.64992,-41.480362,-41.442627,-39.866516,-40.0891,-40.421234,-38.685028,-37.315998,-36.73876,-35.662994,-37.812805,-37.083023,-37.99836,-40.124783,-42.591946,-40.1557,-40.029552,-42.114204,-46.878498,-47.254845,-49.806587,-51.15929,-50.572952,-51.739113,-51.504562,-52.924126,15.574008,23.710773,26.114254,24.376326,24.639893,25.390863,24.345287,23.242435,18.357386,15.766601,14.4776535,14.144943,12.785429,12.757901,13.595768,12.900343,12.28371,12.238375,12.866038,14.064966,16.770199,18.76652,20.918215,20.210484,18.35324,18.818699,18.543896,17.5942,15.527042,18.00865,18.388216,17.112282,12.163216,11.171688,9.080437,8.252071,8.546066,7.7508054,7.529925,6.95777,0.3375441,0.7301448,0.3272156,0.22259733,0.32829732,0.44206607,0.3391482,0.24483661,0.23688057,0.38429582,0.5420481,0.33820093,wake,dataset\wake\AhmetHakan_Yilmaz_wake_1.wav
-427.0655,76.47528,-1.0076535,33.987366,9.26556,-11.536316,-4.863359,-4.31908,4.4601507,1.6733913,2.1574664,11.042793,3.5366445,148.4662,35.70759,17.949965,35.293118,8.167415,18.605791,8.215515,13.090619,5.648456,13.363619,9.75243,5.3682194,3.53512,9.749958,3.2960804,0.7836509,-0.047738373,0.055628672,-0.07000314,-0.7040628,0.14977784,-0.3337888,0.32328647,0.067941114,0.127178,0.056761265,1.3181585,0.4917676,0.14145342,-0.35732228,-0.0052920505,-0.18322979,-0.20371415,0.0011326447,0.011022624,0.08668261,-0.06919283,0.08316633,0.056193016,7.7921753,2.1883485,1.6993673,2.0777562,0.8056228,2.0394297,1.0236812,1.2517337,0.49914196,0.99333245,0.77138036,0.60585445,0.4837256,21.323301816359937,16.00999050322794,19.490465011594686,14.19767841831324,15.695354420514604,18.175465035117146,16.267614385602776,4.589125413551012,6.170496824336989,6.192426961677402,2.298666303347808,3.347699750413052,5.814395075023702,1.9673423012460332,0.0593719482421875,0.03812794630497151,0.02000640332698822,-16.634022,-23.619122,-24.167131,-25.303694,-25.780525,-23.705338,-21.200552,-28.931396,-30.248335,-33.169735,-36.44993,-38.44777,-38.200657,-38.481976,-40.018913,-38.7526,-37.96582,-38.964268,-37.820236,-35.52315,-34.243553,-34.576187,-35.306065,-36.584602,-36.0522,-38.390404,-40.42388,-40.58098,-38.41772,-39.762466,-43.633896,-46.61648,-47.142357,-49.298576,-48.778877,-49.165283,-50.093784,-49.320618,-49.19825,-48.867752,16.30374,23.100615,24.904419,22.779205,24.371422,23.828682,22.444292,18.968119,15.046853,14.352371,13.67937,12.161497,12.879206,13.8053055,12.24554,11.84255,12.509665,13.323437,14.88678,17.580177,19.243813,19.821718,18.26289,17.824406,18.001143,17.041227,15.517397,15.835463,17.573301,16.936504,14.104321,10.266471,9.696468,8.371929,8.653656,8.0270815,7.3854737,7.808585,7.7346935,8.995326,0.73064506,0.36056057,0.28820238,0.45835525,0.5452889,0.3647887,0.23566224,0.23333794,0.40698576,0.5249807,0.34694746,0.3921557,wake,dataset\wake\AhmetHakan_Yilmaz_wake_1.wav
-570.2833,73.95504,-1.1755202,25.614689,-9.040176,-1.9504478,-13.3096075,-1.1564432,-11.615965,-3.6718097,-7.7642665,-5.3049235,-5.3777113,8.852551,8.005658,4.5998178,6.410394,4.0504684,3.5553448,3.872766,3.0178595,3.1914916,3.137577,2.1888561,4.6109257,4.302868,-0.22874776,0.676525,0.12471685,0.76912075,0.516914,0.29473853,0.25566977,0.22213234,0.24749014,-0.046021707,-0.14215223,-0.52982765,-0.3190281,-0.5369147,-0.31114852,0.23276436,-0.04450632,-0.06068442,-0.00414141,0.06429601,0.040278185,-0.040074952,0.02988053,0.029009424,0.13571969,0.09641747,1.1770494,0.90515167,0.49885428,0.36413494,0.4303989,0.34739223,0.35242838,0.34481537,0.35414836,0.34369156,0.30589655,0.36476883,0.49931297,24.211578791723714,10.918830666704551,13.54048834860524,13.994740663077627,13.572841064896531,15.011310811362812,16.275535278630294,4.7838132346853435,3.0020644958697233,2.7582132485164723,1.818640309266769,1.7598858613842685,0.8713785959708358,1.5402839164696598,0.1561737060546875,0.024685113216562686,0.0004264502495061606,-42.05979,-36.64805,-35.913948,-36.51218,-37.511284,-38.51243,-39.34608,-42.047493,-44.18383,-44.414543,-46.158115,-46.57151,-48.433556,-49.069267,-49.722626,-49.74991,-50.331734,-50.50934,-50.14389,-49.911938,-50.741722,-49.94922,-50.23652,-49.883194,-50.476585,-51.14672,-51.628323,-51.847183,-53.441826,-53.981735,-54.934937,-55.54242,-55.584812,-55.574657,-56.191208,-58.73043,-60.856842,-61.93294,-63.452923,-65.62105,2.497357,2.654912,3.197515,2.9257464,1.7637928,2.404551,2.278788,2.2320042,2.1950479,1.7214954,1.4615893,1.5067695,2.2442172,1.7115788,1.7092248,1.98494,1.758499,1.6035624,1.6252698,1.7687813,1.9824358,1.6630889,1.1862731,1.5852695,1.7477001,1.3582112,1.100361,1.188151,0.9080611,1.1082839,1.0727066,1.370404,1.1017447,1.2066061,1.2990161,1.8554862,1.9940393,1.5904843,1.756517,1.799476,0.707242,0.66466504,0.683642,0.73165697,0.6337534,0.5854456,0.5962589,0.5906492,0.731326,0.7647129,0.59857833,0.6814641,wake,dataset\wake\Ahmet_emir_karakas_wake_1.wav
-602.1277,71.554306,-1.1397321,20.592154,-14.740473,-4.4639893,-15.216164,-2.986401,-14.298975,-0.8126693,-10.834705,-2.9093108,-8.14028,12.98616,6.9485855,5.8503876,5.268233,3.6572208,3.1210988,2.0830195,3.4405646,3.576129,3.96334,4.231352,4.871453,3.3501174,-1.2111261,0.640257,0.15915398,0.6492382,0.19523878,0.20231317,0.1508985,0.32667515,0.09181483,-0.2659988,-0.5266091,-0.47529233,-0.13058656,-0.15189193,-0.28836182,0.2915064,-0.082266815,-0.0048832167,-0.12559661,-0.006317325,-0.06172548,0.053234447,0.10938533,0.19075139,0.15142396,0.15400207,0.69541556,0.6924651,0.6982723,0.42508775,0.57082117,0.37652278,0.20313318,0.4696753,0.24197191,0.5024922,0.49498656,0.35963386,0.43706197,25.79354225138198,11.882804911933285,14.862991353317561,14.834829641154043,14.81215546760307,15.976156252803204,51.34579227057601,5.696408017796976,3.0279637347557924,2.798147691817631,1.9132772881374793,1.2290377390730023,1.033492080147201,11.380733784064764,0.160736083984375,0.02144043938278851,0.0003021631855517626,-47.141228,-40.81039,-39.86968,-39.95485,-40.21286,-40.48803,-41.83014,-42.72738,-45.60591,-47.457664,-46.963234,-49.68498,-50.13104,-51.10163,-52.17966,-52.853252,-52.688156,-52.3908,-53.584553,-53.212772,-53.3558,-54.340015,-53.875153,-53.40199,-53.19342,-53.8413,-54.365616,-55.104965,-54.859703,-56.572212,-57.31527,-57.933224,-59.0539,-58.970787,-58.974518,-59.907074,-60.772816,-64.06105,-65.514305,-66.86813,2.119328,2.0115297,2.0743098,2.0595052,1.7024767,1.9282548,2.9034371,3.0497923,2.8110523,2.372083,1.4412696,1.4453219,1.7801636,2.2288623,2.281307,2.175546,1.8739284,2.2894785,1.7326124,2.1520388,1.9512433,1.7502971,1.7783531,1.4059737,1.3477639,1.5616995,1.7905018,1.0190748,1.6601142,1.6978321,1.1662437,1.6164012,1.6016243,1.5631928,1.9281883,1.9972082,2.102452,3.089128,2.5139422,2.3548493,0.6200794,0.69605625,0.61776304,0.6212877,0.72420484,0.6485289,0.5238948,0.65410864,0.5689139,0.67710924,0.68304324,0.49900568,wake,dataset\wake\Ahmet_emir_karakas_wake_1.wav
-596.87805,74.24505,-1.0876203,26.659153,-9.021841,-0.5902524,-12.350194,-1.3652035,-11.648137,-3.7333698,-7.292412,-5.2370934,-5.312254,19.721958,7.6569986,4.6703563,6.8449183,3.3362203,3.4691439,4.2943845,2.7893362,2.981167,2.8659997,2.2729776,4.1649766,4.2252975,-1.4013468,0.6500427,-0.054296985,0.7249199,0.3267815,0.17261405,0.2999122,0.1427139,0.22456124,-0.16414982,-0.1661883,-0.49937388,-0.24154183,-0.53779113,-0.32305157,0.12512538,-0.05782317,-0.02510366,0.033717666,-0.036582254,0.082922004,-0.024250045,0.08157182,-0.031008203,0.10521261,0.1416508,1.4179524,0.9042747,0.6353475,0.36121166,0.3084974,0.25976196,0.34024924,0.26968127,0.35842967,0.24923228,0.34908304,0.24617498,0.49724862,23.45849840185439,11.401071911841104,13.869452774267614,14.128637361397397,13.821378141192845,14.94647262315417,15.880806680999502,5.126672197327639,2.687955985297002,2.547599637527823,2.119904576040535,1.5359456701997225,1.554758992749844,1.5399763713988264,0.1505126953125,0.02500535192423897,0.00033141186577267945,-44.123062,-39.10473,-38.11805,-38.449593,-39.704872,-40.772728,-42.032608,-44.538143,-46.70688,-46.841187,-48.929996,-49.03555,-50.600273,-51.200485,-51.829056,-52.03946,-52.396866,-52.704987,-52.04562,-52.75917,-53.425747,-51.986656,-53.047626,-52.228943,-52.39811,-53.591064,-53.946,-53.99183,-55.838326,-55.961266,-57.027058,-57.86105,-57.796776,-57.927586,-58.6307,-61.236454,-63.429688,-64.454185,-65.93562,-68.14523,1.9995283,2.23695,2.7977502,2.3750174,2.1149921,3.1989071,3.5222695,3.2638097,2.651566,2.2438376,2.4052615,2.3781257,2.2095344,2.482067,2.4000952,2.6752796,2.146849,2.1521897,2.20901,2.7305384,2.457432,1.8121258,1.9729143,1.6362826,1.7565305,1.7342665,1.6226026,1.948673,1.7237194,1.6006479,1.5007882,1.9474478,1.9422312,2.2994025,2.22252,2.8280323,3.120235,2.772208,2.8658931,2.9178922,0.6178093,0.5973389,0.7439999,0.7454604,0.58488005,0.5522916,0.58786255,0.5869541,0.79333997,0.69625,0.5627413,0.7218605,wake,dataset\wake\Ahmet_emir_karakas_wake_1.wav
-583.69836,44.25273,-9.023058,14.342383,-3.38981,-1.9532983,1.3125927,-0.69102633,6.7090836,-6.895465,6.4632845,-13.627485,-1.6759878,256.06104,46.37702,18.689337,31.594654,6.5414824,18.950924,7.090986,8.505417,9.437776,12.353059,7.248494,14.168597,7.257261,19.413418,3.7293692,-1.6912544,-1.591888,-0.3467514,0.9226104,0.17307368,0.45644814,0.16606255,0.26637283,0.5191066,-0.67644614,-0.5143586,1.1126268,0.013680935,-0.28260523,0.9261452,-0.015733413,-0.21972764,-0.3044118,-0.22373262,0.44027108,-0.32325503,0.040406175,-0.33932376,0.27195403,16.167843,1.4126395,2.3148844,4.905356,0.7447996,1.9436015,1.0106446,1.2066805,1.4104533,1.6313647,0.71996385,1.3278698,0.915988,21.080911631030496,14.920855962312121,15.291750584753842,15.203333879965651,16.007137116859397,19.445793024453067,16.17920524605582,9.964006584010724,5.851504793285998,5.240274508000067,2.6178239486159525,3.890199469652256,7.441016029310262,4.06533664093124,0.1655120849609375,0.07553001171960576,0.006690868642181158,-40.758186,-40.714508,-43.151543,-45.122723,-46.00106,-45.899876,-47.89082,-48.135254,-48.357254,-47.076744,-46.19227,-48.325012,-50.068413,-50.728348,-51.597366,-52.53744,-50.831116,-50.80179,-49.810963,-50.822342,-50.82225,-51.25856,-53.43283,-51.325787,-49.27572,-49.38585,-50.88449,-55.14742,-56.175716,-52.944027,-52.755486,-53.84527,-54.005527,-55.606354,-57.80686,-64.380905,-61.48218,-56.870857,-57.29589,-59.053436,33.842663,34.416603,33.229336,30.314053,30.115538,30.626638,28.38879,28.554491,27.401407,27.872477,29.720085,28.207693,27.214893,26.100515,26.018381,25.60063,26.229761,25.203417,26.050406,24.8743,24.834755,24.16472,22.428106,24.54892,25.97281,26.328257,25.01087,20.840067,20.46693,23.203537,23.519463,22.501425,22.561993,21.346943,18.550596,13.601438,15.2130375,19.807177,19.19299,17.684416,0.38126758,0.40603802,0.47690922,0.53079015,0.5737614,0.5397217,0.6635646,0.7750087,0.7215743,0.6927459,0.6223093,0.5030162,wake,dataset\wake\Ahmet_Selim_Kucukaydin_wake_1.wav
-590.782,42.269066,-13.204917,14.048019,-9.529121,2.3845277,-2.7182722,4.6416655,-2.8321776,-4.181336,-2.693262,-12.8904915,11.589186,241.23056,41.279327,23.75599,29.106888,13.354998,18.394081,4.7980337,6.4886203,5.6342006,10.4061575,4.523795,12.247236,12.952766,18.03627,3.2750056,-2.653432,-1.5051104,0.23809224,1.0524714,-0.07672642,0.53780067,-0.049848914,0.59111047,-0.11158666,-0.8706769,0.77566,0.46538073,-0.32082355,-0.13335034,0.74318707,-0.21248317,-0.1453784,-0.22353709,0.16376276,0.113613725,-0.21522716,0.038175046,-0.18857557,0.15766819,12.66226,1.3160172,2.9027758,4.0308433,1.3079667,1.6599522,0.7893727,0.7277314,0.49457288,1.2534486,0.6614688,0.9217209,1.3543985,23.548898276312908,15.419735235278495,16.99642446861764,17.13927754442239,17.168668175571778,20.560202841058057,49.305288609493346,9.691911348960193,5.019276483595535,4.871122916061073,3.6026184492913615,3.626080940845925,6.591082328992044,11.020834555474554,0.283905029296875,0.1630783507586864,0.004453559871762991,-44.908478,-42.545372,-45.02164,-48.0474,-46.793343,-48.025436,-45.997124,-49.44545,-48.877098,-50.347656,-49.385406,-46.261833,-48.054287,-50.124313,-51.86498,-52.396904,-53.12684,-52.77192,-52.140106,-51.254932,-51.05559,-51.909393,-51.413815,-53.874573,-54.127686,-51.079124,-50.395264,-50.613747,-54.262802,-59.45009,-56.617672,-54.017044,-54.81434,-55.56635,-56.330894,-58.45916,-61.968075,-68.43801,-60.60772,-58.886086,31.591455,32.820732,32.39896,29.064352,29.811214,28.686407,29.561195,26.503477,26.84662,25.795498,26.012701,29.232391,27.731327,26.904911,26.441914,25.604277,25.086002,25.753752,25.022638,25.20035,25.149302,23.727526,23.809341,22.408104,22.506239,24.6278,25.018232,25.422153,22.449612,18.456984,21.384401,22.81796,22.1089,21.668905,21.266365,19.554392,15.798029,11.9378395,17.074913,19.696018,0.58822936,0.5046307,0.40455604,0.38310993,0.45823252,0.49534607,0.5731534,0.5293663,0.51213676,0.71901137,0.73293054,0.6001451,wake,dataset\wake\Ahmet_Selim_Kucukaydin_wake_1.wav
-565.13354,45.635864,-8.12945,13.491657,-4.005616,-2.751788,0.39738432,0.03195381,4.9012165,-6.07218,4.775763,-14.848201,-2.7029762,239.67195,40.342094,19.576097,27.402372,7.0246234,18.692284,5.710736,8.610704,7.8763433,13.520797,7.8032517,12.681259,7.3474956,16.956903,1.4699457,0.14019972,0.35920566,0.16646212,0.23315173,-0.29946318,0.3740016,0.032216012,0.20170522,-0.15123142,-0.76053923,-0.0032266118,-1.6999793,-1.252366,1.3737968,0.7269846,0.41577893,-0.3733527,-0.13259462,-0.023167856,-0.22117919,0.2548263,-0.521995,-0.041605264,0.06095767,13.569284,2.8212557,4.0187883,3.7507296,0.98887014,1.6331495,0.5584629,0.88342893,1.0208135,1.3637419,1.374903,0.939389,0.8206564,22.36811886408627,14.89364190496526,15.664087742041295,16.14588372799547,16.48873694460353,19.286278584197625,16.960520686831742,9.659226085762743,5.999558806811202,5.091739334558378,4.04784605087424,4.196246982825667,7.143416637881699,4.759963999182807,0.2675628662109375,0.16482306275457898,0.004897130653262138,-37.34481,-37.425117,-40.821365,-43.012264,-44.26905,-42.959732,-44.93712,-45.116623,-46.115517,-44.46364,-42.884018,-45.713593,-47.71769,-48.90703,-49.848164,-50.461178,-48.43505,-48.92984,-48.313198,-48.51744,-48.568035,-49.141544,-51.905334,-49.76599,-47.33341,-46.85814,-48.140137,-53.445755,-55.51777,-51.488537,-50.89886,-52.222527,-52.501656,-53.727844,-56.10075,-61.94299,-59.596287,-54.692467,-55.524506,-57.495167,31.400602,31.87945,30.909264,28.159742,27.55216,28.399673,26.213892,26.256018,24.660925,25.479986,27.742033,26.428886,25.715372,24.576036,24.288816,23.954292,24.76915,23.353632,23.891659,23.120674,22.5962,22.367851,20.90217,22.34352,23.51936,24.081303,23.453297,19.778227,19.004128,21.544552,21.787096,21.000565,21.098951,20.517736,18.243948,15.169998,15.754813,19.19577,18.25619,16.928726,0.36338538,0.31259215,0.3802573,0.43488598,0.51958907,0.47752225,0.486044,0.66848814,0.75605893,0.6565214,0.6393246,0.51319736,wake,dataset\wake\Ahmet_Selim_Kucukaydin_wake_1.wav
-282.14706,91.65547,12.646602,33.14521,9.215205,-15.919685,-23.153568,-8.536115,12.339674,-3.8812482,-8.131397,-5.5526743,-7.0740924,120.22937,73.08056,35.01632,37.496895,17.930775,22.221174,21.331839,14.079204,13.975538,16.264256,12.492497,13.066592,14.58808,12.905835,3.7378392,1.9381412,0.9773346,0.9635017,-0.66669726,-1.861712,-0.4386919,0.17357785,0.19306846,-0.98861194,-0.7546847,0.42871067,1.4715108,3.0172467,-1.2346704,0.67311096,-0.40549588,-0.46931747,-0.33930805,-0.25862402,0.30387333,-0.45521998,-0.069433495,0.06860936,-0.17187843,14.630551,9.865105,5.1353917,4.5369306,2.7657719,2.9723582,2.523564,1.9220463,2.2029662,2.3523443,1.5115634,1.3453014,1.7826793,22.074711335040845,15.966562259477612,20.123793884041884,18.926913441192838,20.337069484293608,22.693844868279392,46.29993907458251,5.184990446602939,5.434851039009582,5.231740046518816,3.160014171060574,5.12324889157469,5.149766233653412,9.84997972647317,0.177520751953125,0.1600710915741977,0.06825282424688339,-2.2544026,-3.1831567,-6.8566046,-3.9892912,-7.822018,-4.5752664,-5.4010057,-13.095228,-15.398409,-15.361639,-18.699692,-20.557337,-24.71197,-29.207615,-32.00866,-30.131077,-24.709326,-22.301971,-22.701412,-19.63911,-19.202902,-20.705725,-23.356144,-24.864153,-27.098328,-27.327463,-26.879925,-30.427792,-31.768234,-28.75978,-25.287884,-28.04316,-34.363506,-35.397785,-35.430565,-37.239952,-36.142998,-34.841232,-34.289955,-36.24774,17.537529,18.56962,17.662184,19.205938,19.844658,20.372515,19.374187,17.091003,16.16966,15.98531,16.113903,14.875894,12.913637,12.846384,9.933149,10.361655,12.571517,13.462216,12.067866,13.07933,12.757902,11.045015,11.653159,12.098901,11.09928,12.345587,14.118974,13.128737,11.273257,12.447235,12.654542,12.011522,14.090081,15.129244,17.245054,17.382956,16.345676,16.06345,13.300879,14.959519,0.3045,0.37736487,0.51914513,0.40495872,0.3943009,0.38318476,0.32807305,0.39784497,0.40322882,0.3853871,0.6270636,0.6047069,wake,dataset\wake\Ahmet_İsmail_Özkan_wake_1.wav
-291.1235,91.423065,12.121103,30.447456,-6.5971403,-23.567886,-20.362389,6.0855055,5.0620847,-16.036371,-9.088524,-4.3446846,2.3590968,107.288666,61.4439,35.778038,38.52472,23.836239,18.236599,20.470007,14.54242,8.186735,14.893998,19.930965,15.833205,8.4176035,12.422599,3.12849,1.6375729,0.46308148,0.50871634,-1.538585,-1.3176646,0.15681311,0.2928242,-0.63053757,-1.2728002,0.49186006,0.6960279,0.7316956,1.2937927,-1.61376,0.18068284,-0.2990267,-0.02590552,-0.096871614,-0.09052915,0.17495772,-0.29612678,0.51813996,-0.0859589,0.0296757,11.16387,7.2933283,4.671834,4.1395364,1.9192959,2.2254539,2.507966,1.5704863,1.0851773,2.4938886,1.6045977,1.7209022,1.2583255,23.891653829283634,16.31463433643934,21.183917030904155,21.047728802342043,21.446770727136357,24.002269781704708,49.998243318289305,4.993484644394676,3.894939824103016,5.989387578903816,3.8125523525335283,4.361030678587558,5.357205909208236,10.919743459954686,0.190093994140625,0.17028657372462933,0.04565688967704773,-5.744875,-3.9388118,-9.103826,-6.223853,-5.828829,-8.192311,-4.8236895,-8.470883,-13.557304,-17.047127,-15.906628,-18.962318,-19.948147,-23.689476,-27.358166,-34.10619,-34.393684,-28.80508,-24.018925,-24.642353,-22.770634,-20.984604,-21.294346,-23.265076,-25.484976,-27.178572,-30.479836,-28.135237,-29.635857,-33.374302,-32.468414,-27.624279,-27.48071,-33.185875,-37.486343,-35.398666,-36.83448,-38.35685,-36.32769,-36.93642,14.096528,16.455624,15.153654,15.671599,17.389145,17.296745,17.878407,16.360174,14.671288,13.791362,14.296959,14.450293,14.115184,12.065388,12.95427,9.973492,7.928662,11.68068,12.729343,12.27425,11.119315,11.745345,10.233026,9.939907,11.17181,10.9042225,10.409271,12.664144,13.771264,10.97552,10.087034,10.92652,11.004831,10.570735,14.215495,16.052633,17.96044,16.143095,17.071005,14.815903,0.5312146,0.5488632,0.22946452,0.2758502,0.4249276,0.37355217,0.4081879,0.41625687,0.3096474,0.39214972,0.33497694,0.31769478,wake,dataset\wake\Ahmet_İsmail_Özkan_wake_1.wav
-300.06183,92.234856,16.045631,30.166649,8.773476,-15.446955,-23.92294,-9.616448,10.307508,-2.4530525,-10.671392,-7.176368,-7.2550426,109.40459,60.87497,32.736034,35.524963,15.638948,21.757261,19.343876,11.561623,9.965786,15.463314,11.610822,12.95314,14.602838,6.8629847,5.1137667,0.6464837,1.1564437,0.45147714,-0.32680824,-0.83344066,-0.5024197,0.27309555,0.20012833,-0.4057663,-0.640308,0.28453517,-1.909287,-0.27751827,-0.26103967,0.42595807,-0.41449285,-0.28525782,0.35728347,-0.117794245,0.23481098,-0.4297059,0.06806827,0.47795615,-0.2518341,13.208461,7.912068,3.60444,3.6432168,1.6639918,2.7791908,2.044524,1.5718924,1.6575422,1.4647764,1.5634903,1.2010709,1.202442,23.866779343894738,15.553232878281634,21.215525963142284,18.74425869838564,20.835719061727705,21.944517399624488,45.40493758873517,5.87637419073479,3.7164181870274464,4.809670177907029,3.580207959318368,4.908673494903592,5.12173103579504,9.44030864952069,0.1628570556640625,0.15143352331673068,0.05117705091834068,-3.2121964,-3.900411,-7.9889593,-5.029354,-8.419952,-4.9056325,-6.2071238,-14.299026,-17.006706,-16.401777,-19.698002,-21.449623,-26.611553,-30.921812,-33.48296,-31.644133,-26.153858,-24.176178,-25.013166,-20.890911,-20.50877,-23.916298,-26.484264,-27.76163,-29.655807,-29.120716,-28.470955,-32.498817,-34.04721,-30.864645,-27.520134,-30.011137,-36.519302,-37.18608,-36.32303,-37.44285,-37.089897,-35.93508,-36.178185,-37.548317,16.115673,16.897717,15.078455,15.831168,17.25171,17.393032,17.120365,14.718492,13.872921,13.727972,14.016161,12.780771,10.874327,11.242263,9.052893,9.344632,11.199177,11.475231,9.632515,10.661994,10.138262,9.402133,11.133614,11.962635,10.888032,11.333441,13.118522,12.644907,10.71815,11.886521,12.099982,10.750589,12.855624,14.799754,17.141832,16.737713,15.535116,15.592616,12.787028,14.726048,0.24424554,0.29057267,0.4313271,0.34017053,0.3312768,0.27242598,0.33284083,0.4316479,0.39718422,0.36918062,0.6181629,0.59822005,wake,dataset\wake\Ahmet_İsmail_Özkan_wake_1.wav
